Suburb,Rooms,Type,Price,Distance,Bathroom,Car,Lattitude,Longtitude,Region,Year
Ascot Vale,2,h,950000.0,4.3,1.0,0.0,-37.77529,144.92255,Western Metropolitan,2017
Ascot Vale,3,h,1000000.0,4.3,2.0,2.0,-37.77572,144.91531,Western Metropolitan,2017
Avondale Heights,3,h,1010000.0,9.5,1.0,1.0,-37.76673,144.86646,Western Metropolitan,2017
Avondale Heights,4,h,1100000.0,9.5,2.0,3.0,-37.75167,144.86603,Western Metropolitan,2017
Avondale Heights,3,h,800000.0,9.5,1.0,1.0,-37.75462,144.85896,Western Metropolitan,2017
Bacchus Marsh,3,h,412000.0,37.5,2.0,2.0,-37.66869,144.42379,Western Victoria,2017
Balwyn North,5,h,3870000.0,9.7,4.0,4.0,-37.78899,145.07913,Southern Metropolitan,2017
Balwyn North,2,h,1595000.0,9.7,1.0,1.0,-37.78742,145.09378,Southern Metropolitan,2017
Beaumaris,3,h,1500000.0,17.3,2.0,2.0,-37.97948,145.02972,Southern Metropolitan,2017
Bellfield,3,h,795000.0,8.8,2.0,2.0,-37.75259,145.03621,Eastern Metropolitan,2017
Bentleigh,3,h,1210000.0,11.4,1.0,1.0,-37.93199,145.03939,Southern Metropolitan,2017
Bentleigh,4,h,1600000.0,11.4,2.0,2.0,-37.92727,145.04771,Southern Metropolitan,2017
Bentleigh East,3,t,1050000.0,13.8,2.0,3.0,-37.93682,145.0762,Southern Metropolitan,2017
Bentleigh East,3,h,1275000.0,13.8,1.0,2.0,-37.91767,145.06453,Southern Metropolitan,2017
Bentleigh East,3,t,1042000.0,13.8,2.0,1.0,-37.93021,145.08025,Southern Metropolitan,2017
Berwick,4,h,792500.0,35.2,2.0,2.0,-38.02888,145.35802,Eastern Victoria,2017
Berwick,3,h,760000.0,35.2,2.0,2.0,-38.0714,145.34399,Eastern Victoria,2017
Blackburn North,4,h,1280000.0,13.4,3.0,2.0,-37.80571,145.15707,Eastern Metropolitan,2017
Blackburn North,4,h,1275000.0,13.4,2.0,1.0,-37.80793,145.14295,Eastern Metropolitan,2017
Boronia,3,h,720500.0,25.0,2.0,2.0,-37.84739,145.3024,Eastern Metropolitan,2017
Brighton East,4,h,1600000.0,10.3,1.0,2.0,-37.90329,145.01231,Southern Metropolitan,2017
Broadmeadows,3,h,642500.0,14.0,1.0,3.0,-37.68671,144.93028,Northern Metropolitan,2017
Broadmeadows,2,h,770000.0,14.0,1.0,1.0,-37.68333,144.92196,Northern Metropolitan,2017
Brunswick,2,h,790000.0,5.2,1.0,1.0,-37.75743,144.97456,Northern Metropolitan,2017
Brunswick,2,h,1110000.0,5.2,1.0,1.0,-37.77478,144.95596,Northern Metropolitan,2017
Brunswick East,2,h,1200000.0,4.0,1.0,1.0,-37.77523,144.97479,Northern Metropolitan,2017
Brunswick West,3,h,1260000.0,5.2,1.0,1.0,-37.7676,144.93981,Northern Metropolitan,2017
Bundoora,3,h,1230000.0,12.1,2.0,2.0,-37.68554,145.09172,Northern Metropolitan,2017
Bundoora,4,h,770000.0,12.1,2.0,1.0,-37.69667,145.05403,Northern Metropolitan,2017
Bundoora,4,h,1100000.0,12.1,3.0,2.0,-37.6931,145.06903,Northern Metropolitan,2017
Bundoora,2,t,438000.0,12.1,2.0,2.0,-37.678,145.05693,Northern Metropolitan,2017
Burwood,4,h,1200000.0,10.4,1.0,2.0,-37.85556,145.12966,Southern Metropolitan,2017
Camberwell,5,h,2235000.0,7.7,3.0,1.0,-37.84265,145.08199,Southern Metropolitan,2017
Camberwell,4,h,1870000.0,7.7,3.0,0.0,-37.83411,145.06916,Southern Metropolitan,2017
Campbellfield,3,h,577000.0,16.6,3.0,6.0,-37.68063,144.97002,Northern Metropolitan,2017
Carlton,4,h,2061000.0,1.6,3.0,2.0,-37.79451,144.97177,Northern Metropolitan,2017
Chadstone,3,h,882000.0,11.7,1.0,1.0,-37.8794,145.10616,Southern Metropolitan,2017
Chelsea,3,h,820000.0,27.0,2.0,2.0,-38.05339,145.12242,South-Eastern Metropolitan,2017
Chelsea Heights,3,h,715000.0,27.0,1.0,2.0,-38.04645,145.13506,South-Eastern Metropolitan,2017
Cheltenham,3,h,1270000.0,17.9,2.0,2.0,-37.97354,145.07122,Southern Metropolitan,2017
Cheltenham,3,h,975000.0,17.9,2.0,2.0,-37.95683,145.07184,Southern Metropolitan,2017
Cheltenham,3,h,1288000.0,17.9,1.0,2.0,-37.9562,145.05946,Southern Metropolitan,2017
Cheltenham,3,h,1323000.0,17.9,2.0,2.0,-37.96779,145.06894,Southern Metropolitan,2017
Cheltenham,3,u,990000.0,17.9,2.0,2.0,-37.9717,145.06601,Southern Metropolitan,2017
Chirnside Park,3,h,765000.0,27.1,1.0,2.0,-37.74395,145.31945,Eastern Victoria,2017
Clarinda,3,h,891500.0,17.5,1.0,1.0,-37.93381,145.10767,South-Eastern Metropolitan,2017
Clayton,3,h,1100000.0,16.7,2.0,2.0,-37.92674,145.1249,South-Eastern Metropolitan,2017
Clayton South,3,t,785000.0,17.5,2.0,2.0,-37.93869,145.13717,South-Eastern Metropolitan,2017
Clayton South,4,h,877500.0,17.5,2.0,3.0,-37.95962,145.13565,South-Eastern Metropolitan,2017
Clayton South,3,h,955000.0,17.5,1.0,1.0,-37.93371,145.11219,South-Eastern Metropolitan,2017
Clifton Hill,3,h,1746000.0,3.6,2.0,0.0,-37.7859,145.00196,Northern Metropolitan,2017
Coburg,2,h,920000.0,6.7,1.0,1.0,-37.74565,144.94804,Northern Metropolitan,2017
Coburg,4,h,800000.0,6.7,1.0,1.0,-37.73686,144.97879,Northern Metropolitan,2017
Coburg,3,t,730000.0,6.7,2.0,1.0,-37.73748,144.97217,Northern Metropolitan,2017
Coburg North,3,h,825000.0,6.7,2.0,2.0,-37.72699,144.98418,Northern Metropolitan,2017
Coburg North,2,h,830000.0,6.7,1.0,1.0,-37.72273,144.95174,Northern Metropolitan,2017
Collingwood,2,t,750000.0,2.0,2.0,1.0,-37.8058,144.98716,Northern Metropolitan,2017
Coolaroo,3,h,432000.0,17.4,1.0,2.0,-37.66533,144.93714,Northern Metropolitan,2017
Craigieburn,4,h,625000.0,20.6,2.0,2.0,-37.58893,144.9224,Northern Metropolitan,2017
Craigieburn,4,h,520000.0,20.6,2.0,2.0,-37.56828,144.90385,Northern Metropolitan,2017
Craigieburn,3,h,434000.0,20.6,2.0,1.0,-37.57228,144.91057,Northern Metropolitan,2017
Craigieburn,3,h,505000.0,20.6,2.0,2.0,-37.60701,144.93583,Northern Metropolitan,2017
Craigieburn,3,h,515000.0,20.6,2.0,1.0,-37.57951,144.90639,Northern Metropolitan,2017
Craigieburn,4,h,530000.0,20.6,2.0,2.0,-37.58961,144.92845,Northern Metropolitan,2017
Craigieburn,4,h,590000.0,20.6,2.0,2.0,-37.60902,144.91279,Northern Metropolitan,2017
Craigieburn,4,h,715000.0,20.6,2.0,2.0,-37.60438,144.92017,Northern Metropolitan,2017
Craigieburn,3,h,500000.0,20.6,2.0,2.0,-37.5883,144.92672,Northern Metropolitan,2017
Cranbourne,4,h,847500.0,34.7,2.0,4.0,-38.11201,145.26673,South-Eastern Metropolitan,2017
Cremorne,2,h,1310000.0,2.4,1.0,0.0,-37.82694,144.99207,Northern Metropolitan,2017
Croydon,4,h,1000000.0,23.0,2.0,2.0,-37.79219,145.29554,Eastern Metropolitan,2017
Croydon,3,h,825000.0,23.0,2.0,2.0,-37.79809,145.26647,Eastern Metropolitan,2017
Dallas,4,h,600000.0,14.0,2.0,2.0,-37.66716,144.93495,Northern Metropolitan,2017
Dallas,3,h,548000.0,14.0,1.0,1.0,-37.66583,144.92558,Northern Metropolitan,2017
Dandenong,4,h,570000.0,24.7,2.0,2.0,-37.98046,145.20487,South-Eastern Metropolitan,2017
Dandenong,3,h,585000.0,24.7,1.0,2.0,-38.00158,145.20228,South-Eastern Metropolitan,2017
Dandenong,3,h,645000.0,24.7,1.0,3.0,-37.99994,145.20786,South-Eastern Metropolitan,2017
Dandenong,5,h,1055000.0,24.7,2.0,4.0,-37.97325,145.21459,South-Eastern Metropolitan,2017
Deer Park,3,t,521500.0,14.8,2.0,2.0,-37.77013,144.77108,Western Metropolitan,2017
Deer Park,3,h,596000.0,14.8,1.0,2.0,-37.75759,144.7766,Western Metropolitan,2017
Delahey,3,h,585000.0,18.0,1.0,2.0,-37.72117,144.76772,Western Metropolitan,2017
Dingley Village,3,t,740000.0,22.2,2.0,2.0,-37.9817,145.11758,South-Eastern Metropolitan,2017
Dingley Village,4,h,927000.0,22.2,2.0,2.0,-37.98564,145.12715,South-Eastern Metropolitan,2017
Doncaster,4,h,1380000.0,12.4,2.0,2.0,-37.77928,145.13087,Eastern Metropolitan,2017
Donvale,4,h,969000.0,16.1,2.0,1.0,-37.80278,145.17769,Eastern Metropolitan,2017
Donvale,4,h,1025000.0,16.1,1.0,2.0,-37.80111,145.1829,Eastern Metropolitan,2017
Edithvale,2,h,715000.0,27.0,2.0,1.0,-38.03842,145.11613,South-Eastern Metropolitan,2017
Eltham,3,h,1560000.0,18.0,2.0,2.0,-37.72047,145.14964,Eastern Metropolitan,2017
Eltham,4,h,920000.0,18.0,3.0,2.0,-37.71572,145.16446,Eastern Metropolitan,2017
Eltham,3,h,720000.0,18.0,2.0,2.0,-37.71417,145.13707,Eastern Metropolitan,2017
Eltham,4,h,960000.0,18.0,2.0,4.0,-37.70946,145.17113,Eastern Metropolitan,2017
Eltham,3,h,860000.0,18.0,2.0,2.0,-37.72185,145.15299,Eastern Metropolitan,2017
Epping,3,h,570000.0,19.6,1.0,2.0,-37.64198,145.03041,Northern Metropolitan,2017
Epping,4,h,766000.0,19.6,2.0,2.0,-37.62245,145.00944,Northern Metropolitan,2017
Epping,3,h,630000.0,19.6,1.0,2.0,-37.65336,145.03721,Northern Metropolitan,2017
Epping,4,h,880000.0,19.6,2.0,2.0,-37.62771,145.02896,Northern Metropolitan,2017
Epping,2,u,457000.0,19.6,1.0,1.0,-37.6598,145.02627,Northern Metropolitan,2017
Epping,4,h,660000.0,19.6,2.0,2.0,-37.64967,145.05922,Northern Metropolitan,2017
Essendon,5,h,1850000.0,7.5,2.0,2.0,-37.7536,144.90316,Western Metropolitan,2017
Fairfield,3,h,2460000.0,5.7,1.0,3.0,-37.7724,145.01673,Northern Metropolitan,2017
Fawkner,3,h,706000.0,13.1,1.0,2.0,-37.70697,144.97966,Northern Metropolitan,2017
Ferntree Gully,3,h,675000.0,24.8,1.0,2.0,-37.88768,145.28055,Eastern Metropolitan,2017
Ferntree Gully,4,h,860000.0,24.8,2.0,2.0,-37.89446,145.27802,Eastern Metropolitan,2017
Ferntree Gully,3,h,735000.0,24.8,2.0,3.0,-37.87093,145.29266,Eastern Metropolitan,2017
Fitzroy North,1,h,920000.0,3.6,1.0,0.0,-37.78673,144.97899,Northern Metropolitan,2017
Footscray,4,h,1310000.0,5.1,1.0,4.0,-37.79293,144.89264,Western Metropolitan,2017
Footscray,2,t,685000.0,5.1,1.0,2.0,-37.79144,144.88822,Western Metropolitan,2017
Frankston,3,h,825000.0,38.0,1.0,1.0,-38.13552,145.13269,South-Eastern Metropolitan,2017
Frankston,3,h,855000.0,38.0,1.0,2.0,-38.15443,145.11675,South-Eastern Metropolitan,2017
Frankston North,3,h,450000.0,36.9,1.0,2.0,-38.11337,145.16067,Eastern Victoria,2017
Frankston North,3,h,500000.0,36.9,1.0,1.0,-38.12564,145.15021,Eastern Victoria,2017
Frankston South,3,h,563000.0,38.0,1.0,1.0,-38.17433,145.13866,South-Eastern Metropolitan,2017
Frankston South,4,h,750000.0,38.0,2.0,3.0,-38.17095,145.13675,South-Eastern Metropolitan,2017
Gisborne,3,h,515000.0,45.9,2.0,1.0,-37.49317,144.59245,Northern Victoria,2017
Gladstone Park,4,h,825000.0,12.9,2.0,4.0,-37.7006,144.89133,Western Metropolitan,2017
Gladstone Park,4,h,670000.0,12.9,2.0,4.0,-37.68333,144.88614,Western Metropolitan,2017
Glen Iris,2,h,1350000.0,7.3,1.0,2.0,-37.86224,145.05907,Southern Metropolitan,2017
Glen Waverley,3,h,1100000.0,16.7,1.0,5.0,-37.89698,145.14398,Eastern Metropolitan,2017
Glen Waverley,4,t,1170000.0,16.7,2.0,2.0,-37.88678,145.16051,Eastern Metropolitan,2017
Glen Waverley,5,h,1296000.0,16.7,2.0,2.0,-37.86706,145.16575,Eastern Metropolitan,2017
Glen Waverley,3,h,1075000.0,16.7,1.0,2.0,-37.8956,145.15502,Eastern Metropolitan,2017
Glenroy,3,h,612000.0,11.2,1.0,3.0,-37.69587,144.91014,Northern Metropolitan,2017
Glenroy,4,h,875000.0,11.2,3.0,2.0,-37.70801,144.9135,Northern Metropolitan,2017
Glenroy,4,h,820000.0,11.2,2.0,4.0,-37.70385,144.93417,Northern Metropolitan,2017
Glenroy,3,h,780000.0,11.2,1.0,3.0,-37.6984,144.91756,Northern Metropolitan,2017
Glenroy,4,h,1200000.0,11.2,2.0,2.0,-37.71136,144.91981,Northern Metropolitan,2017
Gowanbrae,4,h,900000.0,12.9,2.0,2.0,-37.70305,144.89815,Western Metropolitan,2017
Gowanbrae,4,h,980000.0,12.9,2.0,2.0,-37.70091,144.90089,Western Metropolitan,2017
Greensborough,3,h,717500.0,16.1,1.0,2.0,-37.71643,145.09929,Northern Metropolitan,2017
Greenvale,4,h,1260000.0,20.4,3.0,3.0,-37.65428,144.89077,Northern Metropolitan,2017
Greenvale,4,h,805000.0,20.4,2.0,4.0,-37.62644,144.88999,Northern Metropolitan,2017
Hadfield,3,h,788000.0,11.2,1.0,2.0,-37.71057,144.9423,Northern Metropolitan,2017
Hadfield,4,h,925000.0,11.2,2.0,2.0,-37.70651,144.94327,Northern Metropolitan,2017
Hallam,3,h,645000.0,32.3,2.0,2.0,-37.9994,145.25724,South-Eastern Metropolitan,2017
Hallam,3,h,612000.0,32.3,1.0,1.0,-37.99942,145.27692,South-Eastern Metropolitan,2017
Hawthorn,4,h,3220000.0,5.3,2.0,4.0,-37.81658,145.04633,Southern Metropolitan,2017
Hawthorn East,2,h,1055000.0,6.2,1.0,0.0,-37.82224,145.05763,Southern Metropolitan,2017
Heathmont,4,h,1030000.0,21.3,2.0,1.0,-37.82092,145.24299,Eastern Metropolitan,2017
Heidelberg,3,h,1450000.0,8.9,1.0,2.0,-37.74791,145.06537,Eastern Metropolitan,2017
Heidelberg Heights,2,h,760000.0,8.8,1.0,1.0,-37.73765,145.05405,Eastern Metropolitan,2017
Heidelberg Heights,3,h,945000.0,8.8,2.0,3.0,-37.73848,145.0547,Eastern Metropolitan,2017
Heidelberg West,3,h,1265000.0,8.8,1.0,1.0,-37.74305,145.04231,Eastern Metropolitan,2017
Heidelberg West,3,h,823000.0,8.8,1.0,2.0,-37.74542,145.04303,Eastern Metropolitan,2017
Heidelberg West,3,h,593000.0,8.8,1.0,2.0,-37.74232,145.04714,Eastern Metropolitan,2017
Hillside,4,h,727000.0,18.0,2.0,2.0,-37.69028,144.74153,Western Metropolitan,2017
Hillside,4,h,707500.0,18.0,2.0,4.0,-37.69011,144.74576,Western Metropolitan,2017
Hoppers Crossing,4,h,750000.0,18.4,1.0,2.0,-37.88129,144.69422,Western Metropolitan,2017
Hoppers Crossing,3,h,581000.0,18.4,1.0,0.0,-37.87488,144.68839,Western Metropolitan,2017
Hoppers Crossing,3,h,575000.0,18.4,2.0,2.0,-37.86741,144.68006,Western Metropolitan,2017
Hoppers Crossing,3,h,540500.0,18.4,2.0,1.0,-37.86481,144.68295,Western Metropolitan,2017
Huntingdale,3,h,1100000.0,12.3,1.0,2.0,-37.90564,145.10509,Southern Metropolitan,2017
Kealba,3,h,650000.0,14.0,2.0,2.0,-37.73499,144.82093,Western Metropolitan,2017
Keilor Downs,4,h,680000.0,15.5,2.0,3.0,-37.72234,144.80081,Western Metropolitan,2017
Keilor Downs,4,h,750000.0,15.5,2.0,2.0,-37.72367,144.80328,Western Metropolitan,2017
Keilor East,4,h,790000.0,11.7,2.0,2.0,-37.73974,144.85799,Western Metropolitan,2017
Keilor East,3,h,640000.0,11.7,1.0,1.0,-37.73308,144.86309,Western Metropolitan,2017
Keilor East,4,h,1150000.0,11.7,2.0,2.0,-37.75003,144.87261,Western Metropolitan,2017
Keilor East,5,h,1022000.0,11.7,2.0,1.0,-37.74933,144.86537,Western Metropolitan,2017
Keilor East,3,h,1450000.0,11.7,3.0,2.0,-37.73976,144.87868,Western Metropolitan,2017
Keilor East,5,h,800000.0,11.7,2.0,1.0,-37.74318,144.8597,Western Metropolitan,2017
Keilor Park,3,h,752000.0,10.4,1.0,7.0,-37.72255,144.85144,Western Metropolitan,2017
Kew,3,h,1909000.0,5.4,1.0,2.0,-37.79764,145.03714,Southern Metropolitan,2017
Keysborough,4,h,800000.0,25.2,2.0,2.0,-37.98588,145.16307,South-Eastern Metropolitan,2017
Keysborough,3,h,775000.0,25.2,2.0,2.0,-37.99693,145.16925,South-Eastern Metropolitan,2017
Kilsyth,3,h,701500.0,26.0,2.0,2.0,-37.80913,145.32424,Eastern Metropolitan,2017
Kilsyth,3,h,657000.0,26.0,1.0,1.0,-37.7969,145.30507,Eastern Metropolitan,2017
Kings Park,3,h,667000.0,14.0,1.0,2.0,-37.73286,144.77928,Western Metropolitan,2017
Kingsbury,3,h,945000.0,12.1,2.0,2.0,-37.71287,145.03393,Northern Metropolitan,2017
Kingsville,3,h,1160000.0,6.4,1.0,1.0,-37.80742,144.88297,Western Metropolitan,2017
Knoxfield,3,h,795000.0,23.3,2.0,0.0,-37.88826,145.24469,Eastern Metropolitan,2017
Lalor,4,h,755000.0,16.3,2.0,4.0,-37.66976,144.99739,Northern Metropolitan,2017
Lalor,3,h,565000.0,16.3,1.0,2.0,-37.67418,145.03691,Northern Metropolitan,2017
Lalor,3,h,779000.0,16.3,1.0,2.0,-37.6653,145.0211,Northern Metropolitan,2017
Langwarrin,4,h,672000.0,41.0,2.0,2.0,-38.15534,145.2034,Eastern Victoria,2017
Lower Plenty,5,h,2287500.0,14.6,3.0,2.0,-37.73565,145.12246,Eastern Metropolitan,2017
Maidstone,3,h,902000.0,6.4,1.0,2.0,-37.77784,144.88373,Western Metropolitan,2017
McKinnon,6,h,2010000.0,11.4,1.0,1.0,-37.90966,145.0357,Southern Metropolitan,2017
Meadow Heights,3,h,525000.0,17.4,2.0,2.0,-37.64477,144.92889,Northern Metropolitan,2017
Meadow Heights,3,h,485500.0,17.4,1.0,2.0,-37.65591,144.92053,Northern Metropolitan,2017
Melton,4,h,395000.0,31.7,2.0,2.0,-37.67537,144.58828,Western Victoria,2017
Melton South,4,h,407000.0,29.8,2.0,1.0,-37.70664,144.57978,Western Victoria,2017
Melton South,3,h,455000.0,29.8,1.0,4.0,-37.71205,144.56388,Western Victoria,2017
Melton West,3,h,425000.0,31.7,2.0,2.0,-37.68777,144.55355,Northern Victoria,2017
Melton West,4,h,440000.0,31.7,3.0,2.0,-37.67379,144.56039,Northern Victoria,2017
Melton West,3,h,469500.0,31.7,2.0,2.0,-37.68467,144.552,Northern Victoria,2017
Mentone,5,h,1150000.0,20.0,3.0,2.0,-37.97761,145.07659,South-Eastern Metropolitan,2017
Mernda,4,h,810000.0,25.9,2.0,2.0,-37.61338,145.09673,Northern Metropolitan,2017
Mernda,4,h,550500.0,25.9,2.0,3.0,-37.60697,145.08953,Northern Metropolitan,2017
Mernda,4,h,535000.0,25.9,2.0,2.0,-37.6039,145.06529,Northern Metropolitan,2017
Mernda,4,h,641000.0,25.9,2.0,2.0,-37.60945,145.08322,Northern Metropolitan,2017
Mill Park,3,h,668000.0,17.9,2.0,2.0,-37.6703,145.06791,Northern Metropolitan,2017
Mill Park,4,h,666000.0,17.9,2.0,1.0,-37.6607,145.04305,Northern Metropolitan,2017
Mitcham,3,t,850000.0,17.2,2.0,1.0,-37.81908,145.1926,Eastern Metropolitan,2017
Montmorency,5,h,850000.0,16.2,2.0,2.0,-37.72196,145.1134,Eastern Metropolitan,2017
Moonee Ponds,2,h,965000.0,6.2,1.0,1.0,-37.76903,144.91038,Western Metropolitan,2017
Moonee Ponds,4,h,2220000.0,6.2,1.0,3.0,-37.77035,144.9194,Western Metropolitan,2017
Moonee Ponds,3,h,1365000.0,6.2,1.0,1.0,-37.76385,144.92962,Western Metropolitan,2017
Mordialloc,3,h,1350000.0,21.5,2.0,2.0,-38.00269,145.08696,South-Eastern Metropolitan,2017
Mount Evelyn,4,h,655000.0,31.6,2.0,0.0,-37.78356,145.39115,Eastern Victoria,2017
Mount Waverley,3,h,1400000.0,14.2,1.0,2.0,-37.87841,145.11073,Eastern Metropolitan,2017
Mount Waverley,3,h,1300000.0,14.2,1.0,0.0,-37.86659,145.14182,Eastern Metropolitan,2017
Mount Waverley,3,h,1360000.0,14.2,1.0,1.0,-37.86553,145.11743,Eastern Metropolitan,2017
Mount Waverley,3,h,1470000.0,14.2,1.0,2.0,-37.87148,145.12866,Eastern Metropolitan,2017
Mulgrave,4,h,1111000.0,18.8,1.0,2.0,-37.92933,145.16573,South-Eastern Metropolitan,2017
Narre Warren,3,h,652500.0,34.1,2.0,2.0,-37.99602,145.30434,South-Eastern Metropolitan,2017
Newport,2,h,736500.0,6.2,1.0,1.0,-37.84836,144.87408,Western Metropolitan,2017
Newport,3,h,1040000.0,6.2,2.0,2.0,-37.83491,144.86864,Western Metropolitan,2017
Newport,3,h,980000.0,6.2,2.0,2.0,-37.84795,144.87468,Western Metropolitan,2017
Newport,5,h,1570000.0,6.2,2.0,1.0,-37.84507,144.8792,Western Metropolitan,2017
Newport,8,h,1405000.0,6.2,1.0,2.0,-37.8444,144.8872,Western Metropolitan,2017
Newport,3,h,1300000.0,6.2,1.0,1.0,-37.8458,144.88896,Western Metropolitan,2017
Newport,3,h,1378000.0,6.2,3.0,2.0,-37.83651,144.88019,Western Metropolitan,2017
Niddrie,3,h,861000.0,10.4,1.0,0.0,-37.73524,144.89002,Western Metropolitan,2017
Niddrie,2,h,1410000.0,10.4,1.0,1.0,-37.74016,144.88805,Western Metropolitan,2017
Noble Park,3,h,1030000.0,22.7,1.0,2.0,-37.9675,145.1796,South-Eastern Metropolitan,2017
Noble Park,4,h,715000.0,22.7,2.0,4.0,-37.97969,145.178,South-Eastern Metropolitan,2017
Northcote,2,h,1135000.0,5.3,1.0,1.0,-37.76571,144.99795,Northern Metropolitan,2017
Northcote,2,h,1100000.0,5.3,1.0,1.0,-37.77882,144.99207,Northern Metropolitan,2017
Northcote,3,h,1266000.0,5.3,2.0,2.0,-37.78122,144.99964,Northern Metropolitan,2017
Notting Hill,4,h,1210000.0,16.7,2.0,2.0,-37.90397,145.15126,Southern Metropolitan,2017
Nunawading,3,h,1055000.0,15.4,1.0,4.0,-37.80585,145.1716,Eastern Metropolitan,2017
Nunawading,3,h,1056000.0,15.4,1.0,2.0,-37.81028,145.17456,Eastern Metropolitan,2017
Oak Park,3,h,1091000.0,11.2,2.0,2.0,-37.71269,144.92349,Northern Metropolitan,2017
Oakleigh South,4,t,1000000.0,15.5,2.0,2.0,-37.91289,145.08784,South-Eastern Metropolitan,2017
Oakleigh South,4,h,1000000.0,15.5,2.0,2.0,-37.91383,145.10332,South-Eastern Metropolitan,2017
Oakleigh South,4,h,813500.0,15.5,2.0,2.0,-37.93006,145.08143,South-Eastern Metropolitan,2017
Parkdale,3,h,987000.0,21.5,2.0,2.0,-37.99037,145.08642,South-Eastern Metropolitan,2017
Parkdale,3,h,1365000.0,21.5,2.0,2.0,-37.98639,145.07367,South-Eastern Metropolitan,2017
Pascoe Vale,3,h,818000.0,8.5,1.0,2.0,-37.73348,144.9398,Northern Metropolitan,2017
Pascoe Vale,2,u,320000.0,8.5,1.0,1.0,-37.72648,144.94864,Northern Metropolitan,2017
Point Cook,3,h,500500.0,14.7,2.0,2.0,-37.91375,144.76608,Western Metropolitan,2017
Point Cook,4,h,1060000.0,14.7,3.0,2.0,-37.89157,144.7584,Western Metropolitan,2017
Point Cook,5,h,940000.0,14.7,2.0,2.0,-37.90486,144.7436,Western Metropolitan,2017
Port Melbourne,2,h,1000000.0,3.5,1.0,0.0,-37.83583,144.94781,Southern Metropolitan,2017
Port Melbourne,4,h,2100000.0,3.5,3.0,2.0,-37.83247,144.94212,Southern Metropolitan,2017
Preston,4,h,1331000.0,8.4,2.0,3.0,-37.73661,145.01725,Northern Metropolitan,2017
Preston,3,h,1020000.0,8.4,1.0,2.0,-37.73882,145.01303,Northern Metropolitan,2017
Preston,3,h,1070000.0,8.4,1.0,7.0,-37.73164,145.01801,Northern Metropolitan,2017
Reservoir,3,h,825000.0,12.0,1.0,0.0,-37.7303,145.02514,Northern Metropolitan,2017
Reservoir,3,h,780000.0,12.0,1.0,3.0,-37.70879,144.99905,Northern Metropolitan,2017
Reservoir,3,u,680000.0,12.0,2.0,1.0,-37.70409,145.02589,Northern Metropolitan,2017
Reservoir,2,h,945000.0,12.0,1.0,2.0,-37.72502,145.00089,Northern Metropolitan,2017
Reservoir,4,h,740000.0,12.0,1.0,2.0,-37.72097,144.98687,Northern Metropolitan,2017
Reservoir,3,h,700000.0,12.0,1.0,1.0,-37.71007,144.99773,Northern Metropolitan,2017
Reservoir,2,h,1090000.0,12.0,1.0,1.0,-37.72796,144.99933,Northern Metropolitan,2017
Reservoir,3,h,810000.0,12.0,1.0,1.0,-37.71014,145.00306,Northern Metropolitan,2017
Richmond,2,h,931000.0,2.4,1.0,0.0,-37.82035,145.00285,Northern Metropolitan,2017
Richmond,3,h,1600000.0,2.4,1.0,1.0,-37.82046,145.00883,Northern Metropolitan,2017
Richmond,2,h,1055000.0,2.4,1.0,0.0,-37.82105,145.0068,Northern Metropolitan,2017
Richmond,3,h,850000.0,2.4,2.0,0.0,-37.81068,144.99394,Northern Metropolitan,2017
Ringwood North,4,h,942000.0,19.9,1.0,2.0,-37.79259,145.22801,Eastern Metropolitan,2017
Ringwood North,3,h,945000.0,19.9,2.0,2.0,-37.7849,145.24401,Eastern Metropolitan,2017
Rosanna,3,h,1609000.0,8.9,3.0,2.0,-37.73843,145.06204,Eastern Metropolitan,2017
Rosanna,3,h,805000.0,8.9,2.0,0.0,-37.74448,145.06955,Eastern Metropolitan,2017
Rowville,4,h,1755000.0,23.5,2.0,2.0,-37.92401,145.24915,South-Eastern Metropolitan,2017
Roxburgh Park,4,h,600000.0,20.6,2.0,2.0,-37.62988,144.93295,Northern Metropolitan,2017
Roxburgh Park,4,h,688500.0,20.6,2.0,2.0,-37.63105,144.92753,Northern Metropolitan,2017
Roxburgh Park,3,h,500000.0,20.6,2.0,2.0,-37.62477,144.93237,Northern Metropolitan,2017
Roxburgh Park,4,h,696000.0,20.6,2.0,2.0,-37.63606,144.91596,Northern Metropolitan,2017
Sandringham,4,h,2000000.0,15.2,2.0,2.0,-37.9482,145.00095,Southern Metropolitan,2017
Seabrook,3,h,570000.0,15.5,2.0,2.0,-37.87734,144.75504,Western Metropolitan,2017
Seaford,3,h,790000.0,35.4,1.0,2.0,-38.09995,145.12863,South-Eastern Metropolitan,2017
Seddon,3,h,1035000.0,5.1,2.0,0.0,-37.80409,144.89027,Western Metropolitan,2017
Seddon,3,h,720000.0,5.1,1.0,0.0,-37.80238,144.88697,Western Metropolitan,2017
Seddon,2,h,817000.0,5.1,1.0,1.0,-37.80389,144.88711,Western Metropolitan,2017
Skye,3,h,495000.0,34.7,1.0,6.0,-38.1185,145.18841,South-Eastern Metropolitan,2017
South Morang,4,h,621000.0,20.5,2.0,3.0,-37.63931,145.06568,Northern Metropolitan,2017
South Morang,3,h,594000.0,20.5,1.0,1.0,-37.65437,145.0854,Northern Metropolitan,2017
St Albans,2,h,820000.0,14.0,1.0,1.0,-37.74758,144.79697,Western Metropolitan,2017
